21-12-3,ISRLU,CEE,500,0.01,0.5,99.36%, 0.1885
21-15-3,TANH,CEE,500,0.01,0.75,100.00%, 0.2376
21-15-3,TANH,CEE,300,0.01,0.75,82.34%, 0.2852
21-20-3,TANH,CEE,500,0.01,0.75,100.00%, 0.2372
21-12-3,TANH,CEE,300,0.01,0.75,82.34%, 0.2852
21-20-3,TANH,CEE,300,0.01,0.75,100.00%, 0.2376
21-12-3,TANH,CEE,500,0.01,0.95,82.34%, 0.2851
21-15-3,TANH,CEE,500,0.01,0.95,100.00%, 0.2376
21-20-3,TANH,CEE,500,0.01,0.95,100.00%, 0.2372
21-12-3,TANH,CEE,300,0.01,0.95,82.34%, 0.2851
21-15-3,TANH,CEE,300,0.01,0.95,100.00%, 0.2372
21-20-3,TANH,CEE,300,0.01,0.95,100.00%, 0.2376
21-12-3,TANH,CEE,500,0.01,0.95,100.00%, 0.2376
21-15-3,TANH,CEE,500,0.01,0.95,100.00%, 0.2372
21-20-3,TANH,CEE,500,0.01,0.95,100.00%, 0.2376
21-12-3,TANH,CEE,300,0.01,0.95,100.00%, 0.2372
21-15-3,TANH,CEE,300,0.01,0.95,100.00%, 0.2376
21-20-3,TANH,CEE,300,0.01,0.95,100.00%, 0.2372
21-12-3,TANH,CEE,500,0.001,0.5,100.00%, 0.2381
21-15-3,TANH,CEE,500,0.001,0.5,100.00%, 0.2381
21-20-3,TANH,CEE,500,0.001,0.5,100.00%, 0.2385
21-12-3,TANH,CEE,300,0.001,0.5,100.00%, 0.2394
21-15-3,TANH,CEE,300,0.001,0.5,100.00%, 0.2394
21-20-3,TANH,CEE,300,0.001,0.5,100.00%, 0.2392
21-12-3,TANH,CEE,500,0.001,0.5,100.00%, 0.2381
21-15-3,TANH,CEE,500,0.001,0.5,100.00%, 0.2380
21-20-3,TANH,CEE,500,0.001,0.5,100.00%, 0.2380
21-12-3,TANH,CEE,300,0.001,0.5,82.98%, 0.2819
21-15-3,TANH,CEE,300,0.001,0.5,100.00%, 0.2395
21-20-3,TANH,CEE,300,0.001,0.5,100.00%, 0.2396
21-12-3,TANH,CEE,500,0.001,0.75,100.00%, 0.2377
21-15-3,TANH,CEE,500,0.001,0.75,82.34%, 0.2834
21-20-3,TANH,CEE,500,0.001,0.75,100.00%, 0.2378
21-12-3,TANH,CEE,300,0.001,0.75,100.00%, 0.2383
21-15-3,TANH,CEE,300,0.001,0.75,100.00%, 0.2386
21-20-3,TANH,CEE,300,0.001,0.75,100.00%, 0.2384
21-12-3,TANH,CEE,500,0.001,0.75,100.00%, 0.2377
21-15-3,TANH,CEE,500,0.001,0.75,100.00%, 0.2378
21-20-3,TANH,CEE,500,0.001,0.75,100.00%, 0.2378
21-12-3,TANH,CEE,300,0.001,0.75,100.00%, 0.2384
21-15-3,TANH,CEE,300,0.001,0.75,100.00%, 0.2388
21-20-3,TANH,CEE,300,0.001,0.75,100.00%, 0.2383
21-12-3,TANH,CEE,500,0.001,0.95,100.00%, 0.2377
21-15-3,TANH,CEE,500,0.001,0.95,100.00%, 0.2377
21-20-3,TANH,CEE,500,0.001,0.95,100.00%, 0.2377
21-12-3,TANH,CEE,300,0.001,0.95,100.00%, 0.2380
21-15-3,TANH,CEE,300,0.001,0.95,82.34%, 0.2831
21-20-3,TANH,CEE,300,0.001,0.95,100.00%, 0.2381
21-12-3,TANH,CEE,500,0.001,0.95,100.00%, 0.2377
21-15-3,TANH,CEE,500,0.001,0.95,100.00%, 0.2377
21-20-3,TANH,CEE,500,0.001,0.95,100.00%, 0.2376
21-12-3,TANH,CEE,300,0.001,0.95,100.00%, 0.2382
21-15-3,TANH,CEE,300,0.001,0.95,100.00%, 0.2380
21-20-3,TANH,CEE,300,0.001,0.95,100.00%, 0.2381
21-12-3,TANH,CEE,500,1.0E-4,0.5,81.28%, 0.2648
21-15-3,TANH,CEE,500,1.0E-4,0.5,86.60%, 0.2698
21-20-3,TANH,CEE,500,1.0E-4,0.5,96.17%, 0.2606
21-12-3,TANH,CEE,300,1.0E-4,0.5,80.21%, 0.2877
21-15-3,TANH,CEE,300,1.0E-4,0.5,75.32%, 0.3015
21-20-3,TANH,CEE,300,1.0E-4,0.5,80.00%, 0.2826
21-12-3,TANH,CEE,500,1.0E-4,0.5,95.53%, 0.2587
21-15-3,TANH,CEE,500,1.0E-4,0.5,81.70%, 0.2874
21-20-3,TANH,CEE,500,1.0E-4,0.5,90.00%, 0.2728
21-12-3,TANH,CEE,300,1.0E-4,0.5,83.40%, 0.2870
21-15-3,TANH,CEE,300,1.0E-4,0.5,77.23%, 0.2946
21-20-3,TANH,CEE,300,1.0E-4,0.5,78.30%, 0.2897
21-12-3,TANH,CEE,500,1.0E-4,0.75,93.40%, 0.2711
21-15-3,TANH,CEE,500,1.0E-4,0.75,91.91%, 0.2612
21-20-3,TANH,CEE,500,1.0E-4,0.75,92.77%, 0.2678
21-12-3,TANH,CEE,300,1.0E-4,0.75,79.79%, 0.2782
21-15-3,TANH,CEE,300,1.0E-4,0.75,84.47%, 0.2767
21-20-3,TANH,CEE,300,1.0E-4,0.75,78.09%, 0.2896
21-12-3,TANH,CEE,500,1.0E-4,0.75,92.34%, 0.2636
21-15-3,TANH,CEE,500,1.0E-4,0.75,82.77%, 0.2766
21-20-3,TANH,CEE,500,1.0E-4,0.75,96.38%, 0.2637
21-12-3,TANH,CEE,300,1.0E-4,0.75,79.79%, 0.3000
21-15-3,TANH,CEE,300,1.0E-4,0.75,74.89%, 0.3032
21-20-3,TANH,CEE,300,1.0E-4,0.75,77.87%, 0.2846
21-12-3,TANH,CEE,500,1.0E-4,0.95,81.70%, 0.2845
21-15-3,TANH,CEE,500,1.0E-4,0.95,81.70%, 0.2855
21-20-3,TANH,CEE,500,1.0E-4,0.95,90.00%, 0.2635
21-12-3,TANH,CEE,300,1.0E-4,0.95,80.85%, 0.2908
21-15-3,TANH,CEE,300,1.0E-4,0.95,80.85%, 0.2914
21-20-3,TANH,CEE,300,1.0E-4,0.95,77.66%, 0.3007
21-12-3,TANH,CEE,500,1.0E-4,0.95,79.79%, 0.2808
21-15-3,TANH,CEE,500,1.0E-4,0.95,95.11%, 0.2675
21-20-3,TANH,CEE,500,1.0E-4,0.95,97.23%, 0.2590
21-12-3,TANH,CEE,300,1.0E-4,0.95,82.77%, 0.2895
21-15-3,TANH,CEE,300,1.0E-4,0.95,79.57%, 0.2870
21-20-3,TANH,CEE,300,1.0E-4,0.95,80.43%, 0.2961
21-12-3,TANH,MSE,500,0.01,0.5,100.00%, 0.1900
21-15-3,TANH,MSE,500,0.01,0.5,100.00%, 0.1868
21-20-3,TANH,MSE,500,0.01,0.5,100.00%, 0.1866
21-12-3,TANH,MSE,300,0.01,0.5,100.00%, 0.1871
21-15-3,TANH,MSE,300,0.01,0.5,100.00%, 0.1870
21-20-3,TANH,MSE,300,0.01,0.5,99.79%, 0.1960
21-12-3,TANH,MSE,500,0.01,0.5,100.00%, 0.1859
21-15-3,TANH,MSE,500,0.01,0.5,100.00%, 0.1866
21-20-3,TANH,MSE,500,0.01,0.5,100.00%, 0.1861
21-12-3,TANH,MSE,300,0.01,0.5,100.00%, 0.1871
21-15-3,TANH,MSE,300,0.01,0.5,100.00%, 0.1881
21-20-3,TANH,MSE,300,0.01,0.5,100.00%, 0.1874
21-12-3,TANH,MSE,500,0.01,0.75,100.00%, 0.1860
21-15-3,TANH,MSE,500,0.01,0.75,100.00%, 0.1859
21-20-3,TANH,MSE,500,0.01,0.75,100.00%, 0.1859
21-12-3,TANH,MSE,300,0.01,0.75,100.00%, 0.1873
21-15-3,TANH,MSE,300,0.01,0.75,100.00%, 0.1867
21-20-3,TANH,MSE,300,0.01,0.75,100.00%, 0.1877
21-12-3,TANH,MSE,500,0.01,0.75,100.00%, 0.1886
21-15-3,TANH,MSE,500,0.01,0.75,100.00%, 0.1860
21-20-3,TANH,MSE,500,0.01,0.75,100.00%, 0.1859
21-12-3,TANH,MSE,300,0.01,0.75,100.00%, 0.1871
21-15-3,TANH,MSE,300,0.01,0.75,100.00%, 0.1870
21-20-3,TANH,MSE,300,0.01,0.75,100.00%, 0.1864
21-12-3,TANH,MSE,500,0.01,0.95,100.00%, 0.1859
21-15-3,TANH,MSE,500,0.01,0.95,100.00%, 0.1866
21-20-3,TANH,MSE,500,0.01,0.95,100.00%, 0.1929
21-12-3,TANH,MSE,300,0.01,0.95,100.00%, 0.1868
21-15-3,TANH,MSE,300,0.01,0.95,100.00%, 0.1870
21-20-3,TANH,MSE,300,0.01,0.95,100.00%, 0.1867
21-12-3,TANH,MSE,500,0.01,0.95,100.00%, 0.1858
21-15-3,TANH,MSE,500,0.01,0.95,100.00%, 0.1858
21-20-3,TANH,MSE,500,0.01,0.95,100.00%, 0.1859
21-12-3,TANH,MSE,300,0.01,0.95,100.00%, 0.1868
21-15-3,TANH,MSE,300,0.01,0.95,100.00%, 0.1868
21-20-3,TANH,MSE,300,0.01,0.95,100.00%, 0.1866
21-12-3,TANH,MSE,500,0.001,0.5,100.00%, 0.1980
21-15-3,TANH,MSE,500,0.001,0.5,99.79%, 0.1996
21-20-3,TANH,MSE,500,0.001,0.5,99.79%, 0.1984
21-12-3,TANH,MSE,300,0.001,0.5,99.79%, 0.2077
21-15-3,TANH,MSE,300,0.001,0.5,97.66%, 0.2124
21-20-3,TANH,MSE,300,0.001,0.5,99.57%, 0.2071
21-12-3,TANH,MSE,500,0.001,0.5,100.00%, 0.2010
21-15-3,TANH,MSE,500,0.001,0.5,99.79%, 0.2032
21-20-3,TANH,MSE,500,0.001,0.5,99.79%, 0.2011
21-12-3,TANH,MSE,300,0.001,0.5,99.36%, 0.2071
21-15-3,TANH,MSE,300,0.001,0.5,99.79%, 0.2047
21-20-3,TANH,MSE,300,0.001,0.5,99.15%, 0.2132
21-12-3,TANH,MSE,500,0.001,0.75,98.30%, 0.2047
21-15-3,TANH,MSE,500,0.001,0.75,100.00%, 0.1990
21-20-3,TANH,MSE,500,0.001,0.75,100.00%, 0.1973
21-12-3,TANH,MSE,300,0.001,0.75,99.79%, 0.2079
21-15-3,TANH,MSE,300,0.001,0.75,98.30%, 0.2080
21-20-3,TANH,MSE,300,0.001,0.75,99.79%, 0.2038
21-12-3,TANH,MSE,500,0.001,0.75,100.00%, 0.2006
21-15-3,TANH,MSE,500,0.001,0.75,100.00%, 0.2012
21-20-3,TANH,MSE,500,0.001,0.75,99.79%, 0.1991
21-12-3,TANH,MSE,300,0.001,0.75,99.79%, 0.2042
21-15-3,TANH,MSE,300,0.001,0.75,99.36%, 0.2089
21-20-3,TANH,MSE,300,0.001,0.75,99.79%, 0.2042
21-12-3,TANH,MSE,500,0.001,0.95,100.00%, 0.1975
21-15-3,TANH,MSE,500,0.001,0.95,100.00%, 0.1975
21-20-3,TANH,MSE,500,0.001,0.95,100.00%, 0.1987
21-12-3,TANH,MSE,300,0.001,0.95,99.79%, 0.2046
21-15-3,TANH,MSE,300,0.001,0.95,99.79%, 0.2034
21-20-3,TANH,MSE,300,0.001,0.95,99.79%, 0.2062
21-12-3,TANH,MSE,500,0.001,0.95,100.00%, 0.1983
21-15-3,TANH,MSE,500,0.001,0.95,100.00%, 0.1994
21-20-3,TANH,MSE,500,0.001,0.95,100.00%, 0.1973
21-12-3,TANH,MSE,300,0.001,0.95,99.79%, 0.2031
21-15-3,TANH,MSE,300,0.001,0.95,99.79%, 0.2045
21-20-3,TANH,MSE,300,0.001,0.95,99.79%, 0.2137
21-12-3,TANH,MSE,500,1.0E-4,0.5,83.83%, 0.2655
21-15-3,TANH,MSE,500,1.0E-4,0.5,74.68%, 0.2818
21-20-3,TANH,MSE,500,1.0E-4,0.5,81.06%, 0.2777
21-12-3,TANH,MSE,300,1.0E-4,0.5,70.85%, 0.2858
21-15-3,TANH,MSE,300,1.0E-4,0.5,75.32%, 0.2834
21-20-3,TANH,MSE,300,1.0E-4,0.5,82.77%, 0.2732
21-12-3,TANH,MSE,500,1.0E-4,0.5,77.02%, 0.2867
21-15-3,TANH,MSE,500,1.0E-4,0.5,84.26%, 0.2647
21-20-3,TANH,MSE,500,1.0E-4,0.5,76.60%, 0.2727
21-12-3,TANH,MSE,300,1.0E-4,0.5,67.66%, 0.3002
21-15-3,TANH,MSE,300,1.0E-4,0.5,81.70%, 0.2744
21-20-3,TANH,MSE,300,1.0E-4,0.5,73.62%, 0.2861
21-12-3,TANH,MSE,500,1.0E-4,0.75,74.26%, 0.2866
21-15-3,TANH,MSE,500,1.0E-4,0.75,71.28%, 0.2848
21-15-3,TANH,MSE,300,1.0E-4,0.75,80.43%, 0.2813
21-20-3,TANH,MSE,300,1.0E-4,0.75,80.00%, 0.2775
21-12-3,TANH,MSE,500,1.0E-4,0.75,77.66%, 0.2804
21-20-3,TANH,MSE,500,1.0E-4,0.75,74.89%, 0.2819
21-12-3,TANH,MSE,300,1.0E-4,0.75,79.79%, 0.2836
21-15-3,TANH,MSE,500,1.0E-4,0.75,67.02%, 0.2906
21-20-3,TANH,MSE,500,1.0E-4,0.75,80.64%, 0.2809
21-12-3,TANH,MSE,300,1.0E-4,0.75,76.38%, 0.2843
21-15-3,TANH,MSE,300,1.0E-4,0.75,66.81%, 0.2924
21-20-3,TANH,MSE,300,1.0E-4,0.75,71.70%, 0.2886
21-12-3,TANH,MSE,500,1.0E-4,0.95,81.28%, 0.2651
21-15-3,TANH,MSE,500,1.0E-4,0.95,86.81%, 0.2599
21-20-3,TANH,MSE,500,1.0E-4,0.95,80.64%, 0.2720
21-12-3,TANH,MSE,300,1.0E-4,0.95,78.72%, 0.2884
21-15-3,TANH,MSE,300,1.0E-4,0.95,69.57%, 0.2872
21-20-3,TANH,MSE,300,1.0E-4,0.95,77.87%, 0.2735
21-12-3,TANH,MSE,500,1.0E-4,0.95,88.30%, 0.2662
21-15-3,TANH,MSE,500,1.0E-4,0.95,65.96%, 0.2888
21-20-3,TANH,MSE,500,1.0E-4,0.95,83.40%, 0.2688
21-12-3,TANH,MSE,300,1.0E-4,0.95,69.57%, 0.2889
21-15-3,TANH,MSE,300,1.0E-4,0.95,72.55%, 0.2922
21-20-3,TANH,MSE,300,1.0E-4,0.95,77.66%, 0.2828
21-12-3,TANH,SSE,500,0.01,0.5,100.00%, 0.1886
21-15-3,TANH,SSE,500,0.01,0.5,100.00%, 0.1860
21-20-3,TANH,SSE,500,0.01,0.5,100.00%, 0.1860
21-12-3,TANH,SSE,300,0.01,0.5,100.00%, 0.1871
21-15-3,TANH,SSE,300,0.01,0.5,100.00%, 0.1871
21-20-3,TANH,SSE,300,0.01,0.5,100.00%, 0.1870
21-12-3,TANH,SSE,500,0.01,0.5,100.00%, 0.1860
21-15-3,TANH,SSE,500,0.01,0.5,100.00%, 0.1857
21-20-3,TANH,SSE,500,0.01,0.5,100.00%, 0.1859
21-12-3,TANH,SSE,300,0.01,0.5,100.00%, 0.1873
21-15-3,TANH,SSE,300,0.01,0.5,100.00%, 0.1869
21-20-3,TANH,SSE,300,0.01,0.5,100.00%, 0.1869
21-12-3,TANH,SSE,500,0.01,0.75,100.00%, 0.1858
21-15-3,TANH,SSE,500,0.01,0.75,100.00%, 0.1859
21-20-3,TANH,SSE,500,0.01,0.75,100.00%, 0.1859
21-12-3,TANH,SSE,300,0.01,0.75,100.00%, 0.1907
21-15-3,TANH,SSE,300,0.01,0.75,100.00%, 0.1888
21-20-3,TANH,SSE,300,0.01,0.75,100.00%, 0.1870
21-12-3,TANH,SSE,500,0.01,0.75,100.00%, 0.1860
21-15-3,TANH,SSE,500,0.01,0.75,100.00%, 0.1860
21-20-3,TANH,SSE,500,0.01,0.75,100.00%, 0.1859
21-12-3,TANH,SSE,300,0.01,0.75,100.00%, 0.1874
21-15-3,TANH,SSE,300,0.01,0.75,100.00%, 0.1869
21-20-3,TANH,SSE,300,0.01,0.75,100.00%, 0.1863
21-12-3,TANH,SSE,500,0.01,0.95,100.00%, 0.1859
21-15-3,TANH,SSE,500,0.01,0.95,100.00%, 0.1858
21-20-3,TANH,SSE,500,0.01,0.95,100.00%, 0.1857
21-12-3,TANH,SSE,300,0.01,0.95,100.00%, 0.1868
21-15-3,TANH,SSE,300,0.01,0.95,100.00%, 0.1864
21-20-3,TANH,SSE,300,0.01,0.95,100.00%, 0.1876
21-12-3,TANH,SSE,500,0.01,0.95,100.00%, 0.1863
21-15-3,TANH,SSE,500,0.01,0.95,100.00%, 0.1857
21-20-3,TANH,SSE,500,0.01,0.95,100.00%, 0.1859
21-12-3,TANH,SSE,300,0.01,0.95,100.00%, 0.1867
21-15-3,TANH,SSE,300,0.01,0.95,100.00%, 0.1870
21-20-3,TANH,SSE,300,0.01,0.95,100.00%, 0.1870
21-12-3,TANH,SSE,500,0.001,0.5,99.79%, 0.2050
21-15-3,TANH,SSE,500,0.001,0.5,99.79%, 0.1983
21-20-3,TANH,SSE,500,0.001,0.5,100.00%, 0.1981
21-12-3,TANH,SSE,300,0.001,0.5,99.79%, 0.2038
21-15-3,TANH,SSE,300,0.001,0.5,99.79%, 0.2051
21-20-3,TANH,SSE,300,0.001,0.5,99.36%, 0.2077
21-12-3,TANH,SSE,500,0.001,0.5,99.79%, 0.2030
21-15-3,TANH,SSE,500,0.001,0.5,99.79%, 0.1990
21-20-3,TANH,SSE,500,0.001,0.5,100.00%, 0.1978
21-12-3,TANH,SSE,300,0.001,0.5,99.79%, 0.2071
21-15-3,TANH,SSE,300,0.001,0.5,99.79%, 0.2127
21-20-3,TANH,SSE,300,0.001,0.5,99.79%, 0.2040
21-12-3,TANH,SSE,500,0.001,0.75,99.79%, 0.2052
21-15-3,TANH,SSE,500,0.001,0.75,100.00%, 0.2031
21-20-3,TANH,SSE,500,0.001,0.75,100.00%, 0.1976
21-12-3,TANH,SSE,300,0.001,0.75,99.79%, 0.2104
21-15-3,TANH,SSE,300,0.001,0.75,99.79%, 0.2043
21-20-3,TANH,SSE,300,0.001,0.75,98.09%, 0.2061
21-12-3,TANH,SSE,500,0.001,0.75,100.00%, 0.1981
21-15-3,TANH,SSE,500,0.001,0.75,99.79%, 0.1981
21-20-3,TANH,SSE,500,0.001,0.75,99.79%, 0.2010
21-12-3,TANH,SSE,300,0.001,0.75,99.79%, 0.2071
21-15-3,TANH,SSE,300,0.001,0.75,99.79%, 0.2033
21-20-3,TANH,SSE,300,0.001,0.75,99.79%, 0.2044
21-12-3,TANH,SSE,500,0.001,0.95,99.79%, 0.2007
21-15-3,TANH,SSE,500,0.001,0.95,100.00%, 0.1976
21-20-3,TANH,SSE,500,0.001,0.95,100.00%, 0.2011
21-12-3,TANH,SSE,300,0.001,0.95,97.45%, 0.2147
21-15-3,TANH,SSE,300,0.001,0.95,98.30%, 0.2082
21-20-3,TANH,SSE,300,0.001,0.95,99.79%, 0.2042
21-12-3,TANH,SSE,500,0.001,0.95,99.79%, 0.2013
21-15-3,TANH,SSE,500,0.001,0.95,100.00%, 0.1972
21-20-3,TANH,SSE,500,0.001,0.95,99.79%, 0.1998
21-12-3,TANH,SSE,300,0.001,0.95,99.79%, 0.2037
21-15-3,TANH,SSE,300,0.001,0.95,97.45%, 0.2134
21-20-3,TANH,SSE,300,0.001,0.95,99.79%, 0.2121
21-12-3,TANH,SSE,500,1.0E-4,0.5,84.68%, 0.2671
21-15-3,TANH,SSE,500,1.0E-4,0.5,79.15%, 0.2754
21-20-3,TANH,SSE,500,1.0E-4,0.5,75.11%, 0.2861
21-12-3,TANH,SSE,300,1.0E-4,0.5,80.00%, 0.2836
21-15-3,TANH,SSE,300,1.0E-4,0.5,77.02%, 0.2835
21-20-3,TANH,SSE,300,1.0E-4,0.5,79.36%, 0.2821
21-12-3,TANH,SSE,500,1.0E-4,0.5,78.51%, 0.2739
21-15-3,TANH,SSE,500,1.0E-4,0.5,82.55%, 0.2767
21-20-3,TANH,SSE,500,1.0E-4,0.5,85.11%, 0.2647
21-12-3,TANH,SSE,300,1.0E-4,0.5,79.36%, 0.2773
21-15-3,TANH,SSE,300,1.0E-4,0.5,73.40%, 0.2861
21-20-3,TANH,SSE,300,1.0E-4,0.5,72.55%, 0.2794
21-12-3,TANH,SSE,500,1.0E-4,0.75,82.77%, 0.2664
21-15-3,TANH,SSE,500,1.0E-4,0.75,72.98%, 0.2812
21-20-3,TANH,SSE,500,1.0E-4,0.75,65.32%, 0.2893
21-12-3,TANH,SSE,300,1.0E-4,0.75,72.98%, 0.2908
21-15-3,TANH,SSE,300,1.0E-4,0.75,71.06%, 0.2884
21-20-3,TANH,SSE,300,1.0E-4,0.75,75.53%, 0.2836
21-12-3,TANH,SSE,500,1.0E-4,0.75,67.66%, 0.2888
21-15-3,TANH,SSE,500,1.0E-4,0.75,82.34%, 0.2738
21-20-3,TANH,SSE,500,1.0E-4,0.75,84.89%, 0.2630
21-12-3,TANH,SSE,300,1.0E-4,0.75,65.32%, 0.2925
21-15-3,TANH,SSE,300,1.0E-4,0.75,67.87%, 0.2894
21-20-3,TANH,SSE,300,1.0E-4,0.75,66.17%, 0.2889
21-12-3,TANH,SSE,500,1.0E-4,0.95,85.74%, 0.2636
21-15-3,TANH,SSE,500,1.0E-4,0.95,80.85%, 0.2691
21-20-3,TANH,SSE,500,1.0E-4,0.95,79.15%, 0.2839
21-12-3,TANH,SSE,300,1.0E-4,0.95,72.13%, 0.3045
21-15-3,TANH,SSE,300,1.0E-4,0.95,79.57%, 0.2845
21-20-3,TANH,SSE,300,1.0E-4,0.95,79.36%, 0.2857
21-12-3,TANH,SSE,500,1.0E-4,0.95,75.11%, 0.2855
21-15-3,TANH,SSE,500,1.0E-4,0.95,68.09%, 0.2872
21-20-3,TANH,SSE,500,1.0E-4,0.95,82.98%, 0.2713
21-12-3,TANH,SSE,300,1.0E-4,0.95,67.45%, 0.2882
21-15-3,TANH,SSE,300,1.0E-4,0.95,71.28%, 0.2991
21-20-3,TANH,SSE,300,1.0E-4,0.95,74.47%, 0.3000
21-12-3,RELU,CEE,500,0.01,0.5,74.47%, 0.3158
21-15-3,RELU,CEE,500,0.01,0.5,73.40%, 0.3019
21-20-3,RELU,CEE,500,0.01,0.5,99.57%, 0.1879
21-12-3,RELU,CEE,300,0.01,0.5,90.85%, 0.2198
21-15-3,RELU,CEE,300,0.01,0.5,17.66%, NaN
21-20-3,RELU,CEE,300,0.01,0.5,92.98%, 0.2066
21-12-3,RELU,CEE,500,0.01,0.5,95.32%, 0.2035
21-15-3,RELU,CEE,500,0.01,0.5,85.96%, 0.2724
21-20-3,RELU,CEE,500,0.01,0.5,99.36%, 0.1855
21-12-3,RELU,CEE,300,0.01,0.5,17.66%, NaN
21-15-3,RELU,CEE,300,0.01,0.5,99.15%, 0.1906
21-20-3,RELU,CEE,300,0.01,0.5,99.36%, 0.1883
21-12-3,RELU,CEE,500,0.01,0.75,100.00%, 0.1841
21-15-3,RELU,CEE,500,0.01,0.75,98.30%, 0.1945
21-20-3,RELU,CEE,500,0.01,0.75,17.66%, NaN
21-12-3,RELU,CEE,300,0.01,0.75,94.68%, 0.2004
21-15-3,RELU,CEE,300,0.01,0.75,74.47%, 0.3005
21-20-3,RELU,CEE,300,0.01,0.75,100.00%, 0.1839
21-12-3,RELU,CEE,500,0.01,0.75,99.79%, 0.1864
21-15-3,RELU,CEE,500,0.01,0.75,17.66%, NaN
21-20-3,RELU,CEE,500,0.01,0.75,84.04%, 0.2669
21-12-3,RELU,CEE,300,0.01,0.75,17.66%, NaN
21-15-3,RELU,CEE,300,0.01,0.75,17.66%, NaN
21-20-3,RELU,CEE,300,0.01,0.75,17.66%, NaN
21-12-3,RELU,CEE,500,0.01,0.95,73.83%, 0.3010
21-15-3,RELU,CEE,500,0.01,0.95,17.66%, NaN
21-20-3,RELU,CEE,500,0.01,0.95,98.09%, 0.1975
21-12-3,RELU,CEE,300,0.01,0.95,74.68%, 0.2967
21-15-3,RELU,CEE,300,0.01,0.95,17.66%, NaN
21-20-3,RELU,CEE,300,0.01,0.95,99.15%, 0.1979
21-12-3,RELU,CEE,500,0.01,0.95,90.85%, 0.2176
21-15-3,RELU,CEE,500,0.01,0.95,17.66%, NaN
21-20-3,RELU,CEE,500,0.01,0.95,73.62%, 0.2981
21-12-3,RELU,CEE,300,0.01,0.95,17.66%, NaN
21-15-3,RELU,CEE,300,0.01,0.95,100.00%, 0.1839
21-20-3,RELU,CEE,300,0.01,0.95,99.79%, 0.1889
21-12-3,RELU,CEE,500,0.001,0.5,85.96%, 0.2434
21-15-3,RELU,CEE,500,0.001,0.5,90.85%, 0.2215
21-20-3,RELU,CEE,500,0.001,0.5,98.72%, 0.1960
21-12-3,RELU,CEE,300,0.001,0.5,87.66%, 0.2165
21-15-3,RELU,CEE,300,0.001,0.5,17.66%, NaN
21-20-3,RELU,CEE,300,0.001,0.5,100.00%, 0.1847
21-12-3,RELU,CEE,500,0.001,0.5,94.47%, 0.2119
21-15-3,RELU,CEE,500,0.001,0.5,17.66%, NaN
